try_idx,iter_idx,jsat,grad_sq,epsilon,alpha,err,unsat_clauses
0,0,140.642,3521.65,0.001,0.0399365,92.1429,25
0,1,62.1601,1266.53,0.001,0.0490789,68.1429,19
0,2,21.9825,461.836,0.001,0.047598,60.1429,17
0,3,10.781,223.185,0.001,0.0483051,12.1429,5
0,4,8.44174,179.803,0.001,0.0469498,12.1429,5
0,5,7.08905,109.127,0.001,0.0649606,48.1429,14
0,6,6.37945,10391.9,0.001,0.000613888,48.1429,14
0,7,4.62019,62.3739,0.001,0.0740713,48.1429,14
0,8,21.6808,9676.72,0.001,0.00224051,48.1429,14
0,9,3.7296,197.551,0.001,0.0188791,48.1429,14
0,10,4.66874,632.352,0.001,0.00738311,48.1429,14
0,11,3.88639,66.3075,0.001,0.0586108,48.1429,14
0,12,10.9289,9527.73,0.001,0.00114707,48.1429,14
0,13,4.11344,285.632,0.001,0.0144011,48.1429,14
0,14,9.31238,10208.9,0.001,0.000912182,48.1429,14
0,15,3.27386,134.583,0.001,0.0243257,48.1429,14
0,16,9.46904,9710.7,0.001,0.000975113,48.1429,14
0,17,4.48987,290.395,0.001,0.0154612,48.1429,14
0,18,9.6272,10113.0,0.001,0.00095196,48.1429,14
0,19,3.11964,152.352,0.001,0.0204764,24.1429,8
0,20,4.79346,130.32,0.001,0.036782,24.1429,8
0,21,13.658,17592.5,0.001,0.000776352,24.1429,8
0,22,4.1854,527.029,0.001,0.00794149,48.1429,14
0,23,3.18388,81.1844,0.001,0.0392175,48.1429,14
0,24,7.8022,9811.92,0.001,0.000795176,48.1429,14
0,25,2.857,93.9435,0.001,0.0304116,48.1429,14
0,26,19.9898,17336.0,0.001,0.00115308,48.1429,14
0,27,4.04271,447.203,0.001,0.00903996,24.1429,8
0,28,3.80637,133.771,0.001,0.0284541,24.1429,8
0,29,7.33198,2575.59,0.001,0.00284672,24.1429,8
0,30,3.33889,140.705,0.001,0.0237296,24.1429,8
0,31,5.61647,6109.6,0.001,0.000919287,24.1429,8
0,32,3.88204,293.203,0.001,0.01324,48.1429,14
0,33,3.37757,87.1581,0.001,0.0387517,48.1429,14
0,34,14.0062,17345.0,0.001,0.000807504,48.1429,14
0,35,3.36793,2180.19,0.001,0.00154479,48.1429,14
0,36,2.58276,130.072,0.001,0.0198562,48.1429,14
0,37,9.48873,17250.5,0.001,0.000550056,48.1429,14
0,38,3.23121,705.841,0.001,0.0045778,48.1429,14
0,39,2.87172,81.2486,0.001,0.0353444,48.1429,14
0,40,6.67007,16220.7,0.001,0.000411208,24.1429,8
0,41,2.76405,241.239,0.001,0.0114577,48.1429,14
0,42,3.14824,81.8325,0.001,0.0384713,48.1429,14
0,43,8.83559,13209.4,0.001,0.000668884,48.1429,14
0,44,2.79773,411.832,0.001,0.00679335,24.1429,8
0,45,2.83777,107.081,0.001,0.0265009,24.1429,8
0,46,9.90307,17174.3,0.001,0.00057662,24.1429,8
0,47,5.02717,2006.1,0.001,0.00250594,24.1429,8
0,48,3.75553,141.019,0.001,0.0266312,24.1429,8
0,49,12.3304,17355.1,0.001,0.000710476,24.1429,8
1,0,72.2024,3413.1,0.001,0.0211545,24.1429,8
1,1,33.35,1095.33,0.001,0.0304473,24.1429,8
1,2,9.83524,522.801,0.001,0.0188125,24.1429,8
1,3,4.80405,170.584,0.001,0.0281622,24.1429,8
1,4,5.03536,2165.16,0.001,0.00232563,24.1429,8
1,5,3.00848,231.313,0.001,0.013006,48.1429,14
1,6,3.88559,377.824,0.001,0.0102841,48.1429,14
1,7,3.89317,88.028,0.001,0.044226,48.1429,14
1,8,7.4832,4119.43,0.001,0.00181656,48.1429,14
1,9,2.73983,301.118,0.001,0.00909882,48.1429,14
