try_idx,iter_idx,jsat,grad_sq,epsilon,alpha,err,unsat_clauses
0,0,318.482,7704.9,0.001,0.041335,188.0,47
0,1,211.281,85472.0,0.001,0.00247193,188.0,47
0,2,124.876,2687.25,0.001,0.0464698,128.0,32
0,3,136.242,54931.7,0.001,0.0024802,108.0,27
0,4,42.4414,2992.29,0.001,0.0141836,100.0,25
0,5,64.1746,43108.6,0.001,0.00148867,100.0,25
0,6,34.9963,1309.41,0.001,0.0267268,100.0,25
0,7,95.7205,47483.2,0.001,0.00201588,100.0,25
0,8,17.0186,728.297,0.001,0.0233677,100.0,25
0,9,92.6653,49336.7,0.001,0.00187822,100.0,25
0,10,12.8365,2481.7,0.001,0.00517247,100.0,25
0,11,16.348,2255.01,0.001,0.00724965,100.0,25
0,12,16.8105,647.444,0.001,0.0259644,100.0,25
0,13,80.8919,48417.5,0.001,0.00167072,100.0,25
0,14,11.7722,4505.89,0.001,0.00261263,100.0,25
0,15,14.1837,507.4,0.001,0.0279537,100.0,25
0,16,77.2464,50741.1,0.001,0.00152236,100.0,25
0,17,10.9775,3671.55,0.001,0.00298987,8.0,2
0,18,14.0433,516.04,0.001,0.0272135,100.0,25
0,19,67.5718,51166.0,0.001,0.00132064,8.0,2
0,20,10.9419,2219.45,0.001,0.00493,8.0,2
0,21,21.6518,43694.3,0.001,0.00049553,8.0,2
0,22,12.3996,503.18,0.001,0.0246424,100.0,25
0,23,60.1214,51346.2,0.001,0.0011709,8.0,2
0,24,9.82428,1465.97,0.001,0.00670155,8.0,2
0,25,26.8876,44810.1,0.001,0.000600035,8.0,2
0,26,12.236,466.791,0.001,0.026213,8.0,2
0,27,51.6915,51589.0,0.001,0.00100199,8.0,2
0,28,9.40749,321.603,0.001,0.0292518,8.0,2
0,29,48.6183,49417.4,0.001,0.00098383,8.0,2
0,30,12.0667,432.908,0.001,0.0278735,8.0,2
0,31,43.1116,51828.8,0.001,0.000831809,8.0,2
0,32,9.47909,2167.69,0.001,0.00437289,8.0,2
0,33,14.5632,45506.2,0.001,0.000320028,8.0,2
0,34,10.8595,365.176,0.001,0.0297375,8.0,2
0,35,36.2554,51955.9,0.001,0.000697812,8.0,2
0,36,9.64981,2163.69,0.001,0.00445988,8.0,2
0,37,12.8561,46021.9,0.001,0.000279348,8.0,2
0,38,10.4925,330.131,0.001,0.0317826,8.0,2
0,39,31.0672,51995.6,0.001,0.000597497,8.0,2
0,40,9.9329,2163.83,0.001,0.00459043,8.0,2
0,41,11.64,46383.8,0.001,0.000250949,8.0,2
0,42,10.27,306.801,0.001,0.0334743,8.0,2
0,43,28.0859,51989.0,0.001,0.000540227,8.0,2
0,44,10.2074,2165.74,0.001,0.00471312,8.0,2
0,45,10.9809,46581.4,0.001,0.000235735,8.0,2
0,46,10.1749,295.546,0.001,0.0344274,8.0,2
0,47,26.8157,51978.0,0.001,0.000515904,8.0,2
0,48,10.3952,2167.4,0.001,0.00479615,8.0,2
0,49,10.7146,46666.8,0.001,0.000229598,8.0,2
1,0,135.544,7230.92,0.001,0.018745,100.0,25
1,1,70.9035,3170.28,0.001,0.0223651,100.0,25
1,2,52.0685,92913.4,0.001,0.000560398,100.0,25
1,3,31.5292,1664.06,0.001,0.0189471,100.0,25
1,4,38.3175,91681.7,0.001,0.00041794,100.0,25
1,5,14.9197,918.474,0.001,0.016244,8.0,2
1,6,15.9361,2245.54,0.001,0.00709677,8.0,2
1,7,17.1454,502.483,0.001,0.0341214,52.0,13
1,8,25.4445,13432.5,0.001,0.00189424,8.0,2
1,9,11.1814,338.833,0.001,0.0329995,52.0,13
1,10,37.1098,14671.0,0.001,0.00252946,8.0,2
1,11,10.3875,303.976,0.001,0.0341721,8.0,2
1,12,31.8802,14196.6,0.001,0.00224563,8.0,2
1,13,10.3404,358.605,0.001,0.028835,8.0,2
1,14,33.0262,14742.5,0.001,0.0022402,8.0,2
1,15,10.0146,336.599,0.001,0.0297522,8.0,2
1,16,31.8389,14799.0,0.001,0.00215143,8.0,2
1,17,9.83673,321.849,0.001,0.0305631,8.0,2
1,18,30.2152,14860.5,0.001,0.00203325,8.0,2
1,19,9.77927,306.845,0.001,0.0318703,8.0,2
1,20,25.9132,12612.5,0.001,0.00205456,8.0,2
1,21,12.059,422.559,0.001,0.028538,8.0,2
1,22,22.3176,14952.8,0.001,0.00149253,8.0,2
1,23,8.97994,227.41,0.001,0.0394877,8.0,2
1,24,22.5473,14974.7,0.001,0.00150569,8.0,2
1,25,9.69474,2054.73,0.001,0.00471824,8.0,2
1,26,10.3574,298.317,0.001,0.0347194,8.0,2
1,27,20.6444,14972.3,0.001,0.00137884,8.0,2
1,28,9.22253,2055.39,0.001,0.00448699,8.0,2
1,29,10.2039,284.515,0.001,0.035864,8.0,2
1,30,19.8348,14968.2,0.001,0.00132513,8.0,2
1,31,9.13352,2056.59,0.001,0.00444111,8.0,2
1,32,10.1536,279.31,0.001,0.0363522,8.0,2
1,33,19.5189,14966.0,0.001,0.00130422,8.0,2
1,34,9.14547,2057.63,0.001,0.00444466,8.0,2
1,35,10.139,277.554,0.001,0.0365296,8.0,2
1,36,19.3959,14964.9,0.001,0.00129609,8.0,2
1,37,9.16627,2058.23,0.001,0.00445346,8.0,2
1,38,10.135,276.964,0.001,0.0365929,8.0,2
1,39,19.3466,14964.5,0.001,0.00129283,8.0,2
1,40,9.17974,2058.54,0.001,0.00445934,8.0,2
1,41,10.1339,276.757,0.001,0.0366164,8.0,2
1,42,19.3261,14964.3,0.001,0.00129148,8.0,2
1,43,9.18686,2058.68,0.001,0.00446249,8.0,2
1,44,10.1336,276.68,0.001,0.0366255,8.0,2
1,45,19.3175,14964.2,0.001,0.00129091,8.0,2
1,46,9.19034,2058.75,0.001,0.00446403,8.0,2
1,47,10.1335,276.649,0.001,0.0366292,8.0,2
1,48,19.3137,14964.2,0.001,0.00129066,8.0,2
1,49,9.19197,2058.78,0.001,0.00446476,8.0,2
2,0,154.998,7466.73,0.001,0.0207585,16.0,4
2,1,69.2733,2520.86,0.001,0.02748,52.0,13
2,2,29.4624,14811.2,0.001,0.0019892,8.0,2
2,3,22.6377,1173.11,0.001,0.0192972,120.0,30
2,4,26.6285,50703.1,0.001,0.000525185,8.0,2
2,5,17.3185,2297.76,0.001,0.00753712,100.0,25
2,6,14.7699,364.826,0.001,0.0404846,100.0,25
2,7,43.5276,93580.2,0.001,0.000465137,100.0,25
2,8,15.1558,2117.32,0.001,0.00715802,100.0,25
2,9,25.9509,88097.3,0.001,0.000294571,100.0,25
2,10,13.9269,391.739,0.001,0.0355514,100.0,25
2,11,63.9594,93336.6,0.001,0.000685255,100.0,25
2,12,14.3394,4871.17,0.001,0.00294374,52.0,13
