try_idx,iter_idx,jsat,grad_sq,epsilon,alpha,err,unsat_clauses
0,0,155.846,3450.01,0.001,0.0451726,68.0,17
0,1,65.753,1273.26,0.001,0.0516414,8.0,2
0,2,27.022,719.4,0.001,0.0375618,0.0,0
0,3,9.99635,482.426,0.001,0.020721,0.0,0
0,4,9.99635,482.426,0.001,0.020721,0.0,0
0,5,9.99635,482.426,0.001,0.020721,0.0,0
0,6,9.99635,482.426,0.001,0.020721,0.0,0
0,7,9.99635,482.426,0.001,0.020721,0.0,0
0,8,9.99635,482.426,0.001,0.020721,0.0,0
0,9,9.99635,482.426,0.001,0.020721,0.0,0
0,10,9.99635,482.426,0.001,0.020721,0.0,0
0,11,9.99635,482.426,0.001,0.020721,0.0,0
0,12,9.99635,482.426,0.001,0.020721,0.0,0
0,13,9.99635,482.426,0.001,0.020721,0.0,0
0,14,9.99635,482.426,0.001,0.020721,0.0,0
0,15,9.99635,482.426,0.001,0.020721,0.0,0
0,16,9.99635,482.426,0.001,0.020721,0.0,0
0,17,9.99635,482.426,0.001,0.020721,0.0,0
0,18,9.99635,482.426,0.001,0.020721,0.0,0
0,19,9.99635,482.426,0.001,0.020721,0.0,0
0,20,9.99635,482.426,0.001,0.020721,0.0,0
0,21,9.99635,482.426,0.001,0.020721,0.0,0
0,22,9.99635,482.426,0.001,0.020721,0.0,0
0,23,9.99635,482.426,0.001,0.020721,0.0,0
0,24,9.99635,482.426,0.001,0.020721,0.0,0
0,25,9.99635,482.426,0.001,0.020721,0.0,0
0,26,9.99635,482.426,0.001,0.020721,0.0,0
0,27,9.99635,482.426,0.001,0.020721,0.0,0
0,28,9.99635,482.426,0.001,0.020721,0.0,0
0,29,9.99635,482.426,0.001,0.020721,0.0,0
0,30,9.99635,482.426,0.001,0.020721,0.0,0
0,31,9.99635,482.426,0.001,0.020721,0.0,0
0,32,9.99635,482.426,0.001,0.020721,0.0,0
0,33,9.99635,482.426,0.001,0.020721,0.0,0
0,34,9.99635,482.426,0.001,0.020721,0.0,0
0,35,9.99635,482.426,0.001,0.020721,0.0,0
0,36,9.99635,482.426,0.001,0.020721,0.0,0
0,37,9.99635,482.426,0.001,0.020721,0.0,0
0,38,9.99635,482.426,0.001,0.020721,0.0,0
0,39,9.99635,482.426,0.001,0.020721,0.0,0
0,40,9.99635,482.426,0.001,0.020721,0.0,0
0,41,9.99635,482.426,0.001,0.020721,0.0,0
0,42,9.99635,482.426,0.001,0.020721,0.0,0
0,43,9.99635,482.426,0.001,0.020721,0.0,0
0,44,9.99635,482.426,0.001,0.020721,0.0,0
0,45,9.99635,482.426,0.001,0.020721,0.0,0
0,46,9.99635,482.426,0.001,0.020721,0.0,0
0,47,9.99635,482.426,0.001,0.020721,0.0,0
0,48,9.99635,482.426,0.001,0.020721,0.0,0
0,49,9.99635,482.426,0.001,0.020721,0.0,0
1,0,9.99635,482.426,0.001,0.020721,0.0,0
1,1,9.99635,482.426,0.001,0.020721,0.0,0
1,2,9.99635,482.426,0.001,0.020721,0.0,0
1,3,9.99635,482.426,0.001,0.020721,0.0,0
1,4,9.99635,482.426,0.001,0.020721,0.0,0
1,5,9.99635,482.426,0.001,0.020721,0.0,0
1,6,9.99635,482.426,0.001,0.020721,0.0,0
1,7,9.99635,482.426,0.001,0.020721,0.0,0
1,8,9.99635,482.426,0.001,0.020721,0.0,0
1,9,9.99635,482.426,0.001,0.020721,0.0,0
1,10,9.99635,482.426,0.001,0.020721,0.0,0
1,11,9.99635,482.426,0.001,0.020721,0.0,0
1,12,9.99635,482.426,0.001,0.020721,0.0,0
1,13,9.99635,482.426,0.001,0.020721,0.0,0
1,14,9.99635,482.426,0.001,0.020721,0.0,0
1,15,9.99635,482.426,0.001,0.020721,0.0,0
1,16,9.99635,482.426,0.001,0.020721,0.0,0
1,17,9.99635,482.426,0.001,0.020721,0.0,0
1,18,9.99635,482.426,0.001,0.020721,0.0,0
1,19,9.99635,482.426,0.001,0.020721,0.0,0
1,20,9.99635,482.426,0.001,0.020721,0.0,0
1,21,9.99635,482.426,0.001,0.020721,0.0,0
1,22,9.99635,482.426,0.001,0.020721,0.0,0
1,23,9.99635,482.426,0.001,0.020721,0.0,0
1,24,9.99635,482.426,0.001,0.020721,0.0,0
1,25,9.99635,482.426,0.001,0.020721,0.0,0
1,26,9.99635,482.426,0.001,0.020721,0.0,0
1,27,9.99635,482.426,0.001,0.020721,0.0,0
1,28,9.99635,482.426,0.001,0.020721,0.0,0
1,29,9.99635,482.426,0.001,0.020721,0.0,0
1,30,9.99635,482.426,0.001,0.020721,0.0,0
1,31,9.99635,482.426,0.001,0.020721,0.0,0
1,32,9.99635,482.426,0.001,0.020721,0.0,0
1,33,9.99635,482.426,0.001,0.020721,0.0,0
1,34,9.99635,482.426,0.001,0.020721,0.0,0
1,35,9.99635,482.426,0.001,0.020721,0.0,0
1,36,9.99635,482.426,0.001,0.020721,0.0,0
1,37,9.99635,482.426,0.001,0.020721,0.0,0
1,38,9.99635,482.426,0.001,0.020721,0.0,0
1,39,9.99635,482.426,0.001,0.020721,0.0,0
1,40,9.99635,482.426,0.001,0.020721,0.0,0
1,41,9.99635,482.426,0.001,0.020721,0.0,0
1,42,9.99635,482.426,0.001,0.020721,0.0,0
1,43,9.99635,482.426,0.001,0.020721,0.0,0
1,44,9.99635,482.426,0.001,0.020721,0.0,0
1,45,9.99635,482.426,0.001,0.020721,0.0,0
1,46,9.99635,482.426,0.001,0.020721,0.0,0
1,47,9.99635,482.426,0.001,0.020721,0.0,0
1,48,9.99635,482.426,0.001,0.020721,0.0,0
1,49,9.99635,482.426,0.001,0.020721,0.0,0
2,0,9.99635,482.426,0.001,0.020721,0.0,0
2,1,9.99635,482.426,0.001,0.020721,0.0,0
2,2,9.99635,482.426,0.001,0.020721,0.0,0
2,3,9.99635,482.426,0.001,0.020721,0.0,0
2,4,9.99635,482.426,0.001,0.020721,0.0,0
2,5,9.99635,482.426,0.001,0.020721,0.0,0
2,6,9.99635,482.426,0.001,0.020721,0.0,0
2,7,9.99635,482.426,0.001,0.020721,0.0,0
2,8,9.99635,482.426,0.001,0.020721,0.0,0
2,9,9.99635,482.426,0.001,0.020721,0.0,0
2,10,9.99635,482.426,0.001,0.020721,0.0,0
2,11,9.99635,482.426,0.001,0.020721,0.0,0
2,12,9.99635,482.426,0.001,0.020721,0.0,0
2,13,9.99635,482.426,0.001,0.020721,0.0,0
2,14,9.99635,482.426,0.001,0.020721,0.0,0
2,15,9.99635,482.426,0.001,0.020721,0.0,0
2,16,9.99635,482.426,0.001,0.020721,0.0,0
2,17,9.99635,482.426,0.001,0.020721,0.0,0
2,18,9.99635,482.426,0.001,0.020721,0.0,0
2,19,9.99635,482.426,0.001,0.020721,0.0,0
2,20,9.99635,482.426,0.001,0.020721,0.0,0
2,21,9.99635,482.426,0.001,0.020721,0.0,0
2,22,9.99635,482.426,0.001,0.020721,0.0,0
2,23,9.99635,482.426,0.001,0.020721,0.0,0
2,24,9.99635,482.426,0.001,0.020721,0.0,0
2,25,9.99635,482.426,0.001,0.020721,0.0,0
2,26,9.99635,482.426,0.001,0.020721,0.0,0
2,27,9.99635,482.426,0.001,0.020721,0.0,0
2,28,9.99635,482.426,0.001,0.020721,0.0,0
2,29,9.99635,482.426,0.001,0.020721,0.0,0
2,30,9.99635,482.426,0.001,0.020721,0.0,0
2,31,9.99635,482.426,0.001,0.020721,0.0,0
2,32,9.99635,482.426,0.001,0.020721,0.0,0
2,33,9.99635,482.426,0.001,0.020721,0.0,0
2,34,9.99635,482.426,0.001,0.020721,0.0,0
2,35,9.99635,482.426,0.001,0.020721,0.0,0
2,36,9.99635,482.426,0.001,0.020721,0.0,0
2,37,9.99635,482.426,0.001,0.020721,0.0,0
2,38,9.99635,482.426,0.001,0.020721,0.0,0
2,39,9.99635,482.426,0.001,0.020721,0.0,0
2,40,9.99635,482.426,0.001,0.020721,0.0,0
2,41,9.99635,482.426,0.001,0.020721,0.0,0
2,42,9.99635,482.426,0.001,0.020721,0.0,0
2,43,9.99635,482.426,0.001,0.020721,0.0,0
2,44,9.99635,482.426,0.001,0.020721,0.0,0
2,45,9.99635,482.426,0.001,0.020721,0.0,0
2,46,9.99635,482.426,0.001,0.020721,0.0,0
2,47,9.99635,482.426,0.001,0.020721,0.0,0
2,48,9.99635,482.426,0.001,0.020721,0.0,0
2,49,9.99635,482.426,0.001,0.020721,0.0,0
3,0,9.99635,482.426,0.001,0.020721,0.0,0
3,1,9.99635,482.426,0.001,0.020721,0.0,0
3,2,9.99635,482.426,0.001,0.020721,0.0,0
3,3,9.99635,482.426,0.001,0.020721,0.0,0
3,4,9.99635,482.426,0.001,0.020721,0.0,0
3,5,9.99635,482.426,0.001,0.020721,0.0,0
3,6,9.99635,482.426,0.001,0.020721,0.0,0
