try_idx,iter_idx,jsat,grad_sq,epsilon,alpha,err,unsat_clauses
0,0,110.245,3322.25,0.001,0.0331838,44.0,11
0,1,61.5272,1084.63,0.001,0.0567266,12.0,3
0,2,16.8599,369.169,0.001,0.0456697,4.0,1
0,3,5.96032,143.476,0.001,0.0415419,4.0,1
0,4,3.17291,47.8989,0.001,0.0662403,4.0,1
0,5,1.22419,6.15651,0.001,0.198813,4.0,1
0,6,3.91134,306.343,0.001,0.0127678,4.0,1
0,7,0.881267,7.16085,0.001,0.12305,4.0,1
0,8,4.45911,320.326,0.001,0.0139205,4.0,1
0,9,0.939232,51.0269,0.001,0.0184063,4.0,1
0,10,1.19684,10.0523,0.001,0.11905,4.0,1
0,11,4.47437,320.101,0.001,0.0139779,4.0,1
0,12,0.852461,7.16662,0.001,0.118932,4.0,1
0,13,4.45175,320.43,0.001,0.013893,4.0,1
0,14,0.986117,50.4578,0.001,0.019543,4.0,1
0,15,1.21587,10.2026,0.001,0.119162,4.0,1
0,16,4.46593,320.227,0.001,0.0139461,4.0,1
0,17,0.887271,51.6929,0.001,0.0171639,4.0,1
0,18,1.17489,9.89521,0.001,0.118721,4.0,1
0,19,4.47965,320.021,0.001,0.0139979,4.0,1
0,20,0.859872,7.0805,0.001,0.121425,4.0,1
0,21,4.47478,320.095,0.001,0.0139795,4.0,1
0,22,0.853041,7.15995,0.001,0.119124,4.0,1
0,23,4.4535,320.405,0.001,0.0138995,4.0,1
0,24,0.97563,50.5823,0.001,0.0192876,4.0,1
0,25,1.21169,10.1682,0.001,0.119152,4.0,1
0,26,4.46813,320.194,0.001,0.0139544,4.0,1
0,27,0.867861,51.9505,0.001,0.0167052,4.0,1
0,28,1.1665,9.83893,0.001,0.118547,4.0,1
0,29,4.48058,320.007,0.001,0.0140015,4.0,1
0,30,0.86119,7.06498,0.001,0.121878,4.0,1
0,31,4.47905,320.03,0.001,0.0139957,4.0,1
0,32,0.859032,7.09037,0.001,0.121138,4.0,1
0,33,4.47209,320.135,0.001,0.0139693,4.0,1
0,34,0.849272,7.20305,0.001,0.117888,4.0,1
0,35,4.44233,320.559,0.001,0.013858,4.0,1
0,36,1.03751,49.8725,0.001,0.0208029,4.0,1
0,37,1.23571,10.3771,0.001,0.119069,4.0,1
0,38,4.45249,320.419,0.001,0.0138958,4.0,1
0,39,0.981696,50.5101,0.001,0.0194352,4.0,1
0,40,1.21411,10.188,0.001,0.119159,4.0,1
0,41,4.46688,320.213,0.001,0.0139497,4.0,1
0,42,0.879092,51.8009,0.001,0.0169703,4.0,1
0,43,1.17136,9.87134,0.001,0.118651,4.0,1
0,44,4.48011,320.014,0.001,0.0139997,4.0,1
0,45,0.860521,7.07287,0.001,0.121648,4.0,1
0,46,4.47687,320.063,0.001,0.0139874,4.0,1
0,47,0.855977,7.12602,0.001,0.120103,4.0,1
0,48,4.46247,320.277,0.001,0.0139331,4.0,1
0,49,0.914893,51.3345,0.001,0.0178218,4.0,1
0,50,1.18666,9.97753,0.001,0.118921,4.0,1
0,51,4.47736,320.056,0.001,0.0139892,4.0,1
0,52,0.856653,7.11816,0.001,0.120331,4.0,1
0,53,4.46458,320.246,0.001,0.013941,4.0,1
0,54,0.898441,51.5468,0.001,0.0174293,4.0,1
0,55,1.17968,9.92818,0.001,0.118809,4.0,1
0,56,4.47886,320.033,0.001,0.0139949,4.0,1
0,57,0.858764,7.09351,0.001,0.121046,4.0,1
0,58,4.47123,320.148,0.001,0.0139661,4.0,1
0,59,0.848076,7.21662,0.001,0.117501,4.0,1
0,60,4.43886,320.605,0.001,0.0138452,4.0,1
0,61,1.05464,49.687,0.001,0.0212253,4.0,1
0,62,1.24205,10.4377,0.001,0.118985,4.0,1
0,63,4.44703,320.495,0.001,0.0138755,4.0,1
0,64,1.01283,50.1483,0.001,0.0201963,4.0,1
0,65,1.22633,10.292,0.001,0.119142,4.0,1
0,66,4.4595,320.32,0.001,0.013922,4.0,1
0,67,0.936518,51.0608,0.001,0.0183409,4.0,1
0,68,1.19571,10.0439,0.001,0.119038,4.0,1
0,69,4.47475,320.095,0.001,0.0139794,4.0,1
0,70,0.852992,7.16051,0.001,0.119108,4.0,1
0,71,4.45335,320.407,0.001,0.013899,4.0,1
0,72,0.976532,50.5716,0.001,0.0193095,4.0,1
0,73,1.21205,10.1711,0.001,0.119154,4.0,1
0,74,4.46795,320.197,0.001,0.0139537,4.0,1
0,75,0.869531,51.9281,0.001,0.0167446,4.0,1
0,76,1.16722,9.84372,0.001,0.118563,4.0,1
0,77,4.48052,320.007,0.001,0.0140013,4.0,1
0,78,0.861106,7.06597,0.001,0.12185,4.0,1
0,79,4.47878,320.034,0.001,0.0139946,4.0,1
0,80,0.85865,7.09485,0.001,0.121007,4.0,1
0,81,4.47087,320.154,0.001,0.0139647,4.0,1
0,82,0.847568,7.22237,0.001,0.117337,4.0,1
0,83,4.4374,320.625,0.001,0.0138398,4.0,1
0,84,1.06163,49.6128,0.001,0.0213978,4.0,1
0,85,1.2446,10.4627,0.001,0.118944,4.0,1
0,86,4.43384,320.194,0.001,0.0138473,4.0,1
0,87,1.0246,49.9963,0.001,0.0204932,4.0,1
0,88,1.23125,10.3359,0.001,0.119113,4.0,1
0,89,4.45601,320.37,0.001,0.0139089,4.0,1
0,90,0.959884,50.7723,0.001,0.0189053,4.0,1
0,91,1.20532,10.1175,0.001,0.119121,4.0,1
0,92,4.47109,320.15,0.001,0.0139656,4.0,1
0,93,0.847879,7.21884,0.001,0.117437,4.0,1
0,94,4.4383,320.613,0.001,0.0138431,4.0,1
0,95,1.05736,49.658,0.001,0.0212925,4.0,1
0,96,1.24305,10.4474,0.001,0.11897,4.0,1
0,97,4.44474,320.465,0.001,0.0138696,4.0,1
0,98,1.01765,50.0913,0.001,0.0203154,4.0,1
0,99,1.22823,10.3089,0.001,0.119132,4.0,1
1,0,61.4102,2397.63,0.001,0.0256128,4.0,1
1,1,27.968,1037.1,0.001,0.0269675,4.0,1
1,2,8.16539,467.598,0.001,0.0174624,4.0,1
1,3,3.76504,171.636,0.001,0.021936,4.0,1
1,4,1.12257,21.6999,0.001,0.0517291,4.0,1
1,5,1.45234,72.4281,0.001,0.0200518,0.0,0
1,6,1.13531,7.44568,0.001,0.152459,0.0,0
1,7,1.13531,7.44568,0.001,0.152459,0.0,0
1,8,1.13531,7.44568,0.001,0.152459,0.0,0
