try_idx,iter_idx,jsat,grad_sq,epsilon,alpha,err,unsat_clauses
0,92,2.45733,34.7525,0.001,0.0707075,4.0,1
0,93,2.71454,42.4079,0.001,0.0640087,4.0,1
0,94,2.45721,34.7453,0.001,0.0707185,4.0,1
0,95,2.71466,42.4117,0.001,0.0640058,4.0,1
0,96,2.4571,34.7458,0.001,0.0707145,4.0,1
0,97,2.71464,42.4111,0.001,0.0640062,4.0,1
0,98,2.45712,34.7457,0.001,0.0707151,4.0,1
0,99,2.71464,42.4112,0.001,0.0640062,4.0,1
1,0,117.899,5433.42,0.001,0.0216989,4.0,1
1,1,50.5842,1933.86,0.001,0.0261571,4.0,1
1,2,13.4081,1001.48,0.001,0.0133883,4.0,1
1,3,5.90009,181.022,0.001,0.0325931,4.0,1
1,4,5.07585,154.927,0.001,0.0327627,4.0,1
1,5,3.52527,182.746,0.001,0.0192904,4.0,1
1,6,4.48212,140.211,0.001,0.0319666,4.0,1
1,7,2.92076,267.26,0.001,0.0109285,4.0,1
1,8,3.28187,126.998,0.001,0.0258416,4.0,1
1,9,2.422,73.6808,0.001,0.0328711,4.0,1
1,10,3.79962,122.401,0.001,0.031042,4.0,1
1,11,2.66519,19.8507,0.001,0.134255,4.0,1
1,12,3.13814,196.014,0.001,0.0160097,4.0,1
1,13,2.90627,67.9444,0.001,0.0427736,4.0,1
1,14,2.43979,184.187,0.001,0.0132462,4.0,1
1,15,2.7643,65.5923,0.001,0.042143,4.0,1
1,16,2.26905,75.5856,0.001,0.0300192,4.0,1
1,17,3.57361,66.6993,0.001,0.0535772,4.0,1
1,18,1.89412,89.5416,0.001,0.0211533,4.0,1
1,19,2.24719,81.5968,0.001,0.0275399,4.0,1
1,20,3.52394,69.1713,0.001,0.0509444,4.0,1
1,21,1.98801,295.478,0.001,0.00672809,4.0,1
1,22,2.00815,6.90489,0.001,0.290788,4.0,1
1,23,2.45507,304.133,0.001,0.00807233,4.0,1
1,24,1.95946,7.83232,0.001,0.250145,4.0,1
1,25,3.18815,291.472,0.001,0.010938,4.0,1
1,26,1.78016,17.9422,0.001,0.099211,4.0,1
1,27,3.42934,294.554,0.001,0.0116424,4.0,1
1,28,2.18743,26.4895,0.001,0.0825742,4.0,1
1,29,3.40504,28.1648,0.001,0.120893,4.0,1
1,30,3.8792,302.81,0.001,0.0128106,4.0,1
1,31,2.25711,26.0169,0.001,0.0867522,4.0,1
1,32,3.36253,28.8022,0.001,0.116742,4.0,1
1,33,3.40179,62.3226,0.001,0.0545828,4.0,1
1,34,2.22408,35.5639,0.001,0.0625358,4.0,1
1,35,2.96403,46.4312,0.001,0.0638355,4.0,1
1,36,2.58041,34.8459,0.001,0.0740499,4.0,1
1,37,2.96434,46.8923,0.001,0.0632146,4.0,1
1,38,2.5433,34.9374,0.001,0.0727938,4.0,1
1,39,2.93281,46.2516,0.001,0.0634087,4.0,1
1,40,2.53724,34.9095,0.001,0.0726784,4.0,1
1,41,2.90762,45.7974,0.001,0.0634874,4.0,1
1,42,2.52812,34.8919,0.001,0.0724536,4.0,1
1,43,2.88442,45.3922,0.001,0.0635431,4.0,1
1,44,2.51871,34.8772,0.001,0.0722144,4.0,1
1,45,2.86268,45.0011,0.001,0.0636122,4.0,1
1,46,2.511,34.8662,0.001,0.0720161,4.0,1
1,47,2.84249,44.6472,0.001,0.0636641,4.0,1
1,48,2.50308,34.8572,0.001,0.0718075,4.0,1
1,49,2.82311,44.3083,0.001,0.0637137,4.0,1
1,50,2.49555,34.8481,0.001,0.0716102,4.0,1
1,51,2.80505,43.9827,0.001,0.0637748,4.0,1
1,52,2.48969,34.8255,0.001,0.0714883,4.0,1
1,53,2.79061,43.7351,0.001,0.0638056,4.0,1
1,54,2.484,34.8194,0.001,0.0713377,4.0,1
1,55,2.77716,43.5032,0.001,0.0638367,4.0,1
1,56,2.47871,34.8129,0.001,0.0711989,4.0,1
1,57,2.7645,43.2857,0.001,0.0638649,4.0,1
1,58,2.4737,34.8066,0.001,0.0710678,4.0,1
1,59,2.75264,43.0824,0.001,0.0638908,4.0,1
