try_idx,iter_idx,jsat,grad_sq,epsilon,alpha,err,unsat_clauses
0,0,116.602,2841.7,0.001,0.0410324,68.1429,19
0,1,47.8935,3075.57,0.001,0.0155722,20.1429,7
0,2,32.1421,899.883,0.001,0.035718,32.1429,10
0,3,15.0179,361.496,0.001,0.0415436,32.1429,10
0,4,9.53613,601.271,0.001,0.0158599,32.1429,10
0,5,9.67527,145.99,0.001,0.0662732,32.1429,10
0,6,14.8349,1883.47,0.001,0.00787636,32.1429,10
0,7,7.59975,246.45,0.001,0.0308368,32.1429,10
0,8,10.2306,620.537,0.001,0.0164867,16.1429,6
0,9,7.67357,94.1881,0.001,0.0814698,16.1429,6
0,10,14.5946,2779.94,0.001,0.00524997,16.1429,6
0,11,7.23603,120.511,0.001,0.060044,28.2857,11
0,12,13.5381,2601.43,0.001,0.00520409,12.2857,7
0,13,7.74343,91.3077,0.001,0.0848049,12.2857,7
0,14,11.182,2940.22,0.001,0.0038031,12.2857,7
0,15,6.22405,270.463,0.001,0.0230125,8.42857,8
0,16,5.95181,92.1324,0.001,0.0645998,24.4286,12
0,17,14.0635,2816.41,0.001,0.00499341,24.4286,12
0,18,4.45619,48.0473,0.001,0.0927438,24.4286,12
0,19,31.8661,19605.0,0.001,0.00162541,24.4286,12
0,20,14.7239,2493.88,0.001,0.00590403,24.4286,12
0,21,4.85488,129.24,0.001,0.0375646,24.4286,12
0,22,6.14247,146.193,0.001,0.0420158,24.4286,12
0,23,4.28916,289.298,0.001,0.0148261,24.4286,12
0,24,6.77646,6434.13,0.001,0.0010532,24.4286,12
0,25,3.81605,428.022,0.001,0.00891553,48.4286,18
0,26,4.03219,221.694,0.001,0.018188,48.4286,18
0,27,6.50936,2209.89,0.001,0.00294556,24.4286,12
0,28,5.06918,149.802,0.001,0.0338389,24.4286,12
0,29,6.88234,10756.4,0.001,0.000639838,24.4286,12
0,30,3.64779,237.258,0.001,0.0153747,48.4286,18
0,31,3.55847,144.444,0.001,0.0246355,48.4286,18
0,32,17.3204,13974.0,0.001,0.00123948,48.4286,18
0,33,5.07705,2108.98,0.001,0.00240734,48.4286,18
0,34,4.46329,90.3258,0.001,0.0494127,48.4286,18
0,35,16.2976,17639.1,0.001,0.000923944,48.4286,18
0,36,4.28479,2449.01,0.001,0.0017496,48.4286,18
0,37,3.62259,194.382,0.001,0.0186363,48.4286,18
0,38,12.1254,17220.2,0.001,0.000704139,24.4286,12
0,39,4.76784,1425.36,0.001,0.003345,24.4286,12
0,40,3.56683,88.8066,0.001,0.0401636,24.4286,12
0,41,10.1702,17347.0,0.001,0.00058628,24.4286,12
