graph_name,num_nodes,num_edges,block_percent,strategy,iteration,path,is_safe,info_gain,cumulative_info_gain
10v_25e,10,25,75,entropy,20,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002792,0.051910
10v_25e,10,25,75,likelihood,1,0 -> 5 -> 9,True,1.386280,1.386280
10v_25e,10,25,75,random,1,0 -> 5 -> 9,True,1.386250,1.386250
10v_25e,10,25,100,entropy,1,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002594,0.002594
10v_25e,10,25,100,entropy,2,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002426,0.005020
10v_25e,10,25,100,entropy,3,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002563,0.007584
10v_25e,10,25,100,entropy,4,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002808,0.010391
10v_25e,10,25,100,entropy,5,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002670,0.013062
10v_25e,10,25,100,entropy,6,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002258,0.015320
10v_25e,10,25,100,entropy,7,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002579,0.017899
10v_25e,10,25,100,entropy,8,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002472,0.020370
10v_25e,10,25,100,entropy,9,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002502,0.022873
10v_25e,10,25,100,entropy,10,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002365,0.025238
10v_25e,10,25,100,entropy,11,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002625,0.027863
10v_25e,10,25,100,entropy,12,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002625,0.030487
10v_25e,10,25,100,entropy,13,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002655,0.033142
10v_25e,10,25,100,entropy,14,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002502,0.035645
10v_25e,10,25,100,entropy,15,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002457,0.038101
10v_25e,10,25,100,entropy,16,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002655,0.040756
10v_25e,10,25,100,entropy,17,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002655,0.043411
10v_25e,10,25,100,entropy,18,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002792,0.046204
10v_25e,10,25,100,entropy,19,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002670,0.048874
10v_25e,10,25,100,entropy,20,0 -> 5 -> 1 -> 2 -> 5 -> 9,False,0.002487,0.051361
10v_25e,10,25,100,likelihood,1,0 -> 5 -> 9,False,0.113327,0.113327
10v_25e,10,25,100,likelihood,2,0 -> 7 -> 9,False,0.113159,0.226486
10v_25e,10,25,100,likelihood,3,0 -> 8 -> 1 -> 9,False,0.030823,0.257309
10v_25e,10,25,100,likelihood,4,0 -> 8 -> 3 -> 9,False,0.030884,0.288193
10v_25e,10,25,100,likelihood,5,0 -> 5 -> 2 -> 9,False,0.030655,0.318848
10v_25e,10,25,100,likelihood,6,0 -> 8 -> 4 -> 9,False,0.030731,0.349579
10v_25e,10,25,100,likelihood,7,0 -> 7 -> 2 -> 9,False,0.030975,0.380554
10v_25e,10,25,100,likelihood,8,0 -> 7 -> 9,False,0.113358,0.493912
10v_25e,10,25,100,likelihood,9,0 -> 5 -> 4 -> 9,False,0.030823,0.524735
10v_25e,10,25,100,likelihood,10,0 -> 8 -> 6 -> 9,False,0.030746,0.555481
10v_25e,10,25,100,likelihood,11,0 -> 5 -> 9,False,0.113113,0.668594
10v_25e,10,25,100,likelihood,12,0 -> 7 -> 2 -> 9,False,0.030579,0.699173
10v_25e,10,25,100,likelihood,13,0 -> 8 -> 6 -> 9,False,0.030685,0.729858
10v_25e,10,25,100,likelihood,14,0 -> 7 -> 9,False,0.113220,0.843078
10v_25e,10,25,100,likelihood,15,0 -> 5 -> 4 -> 9,False,0.030609,0.873687
10v_25e,10,25,100,likelihood,16,0 -> 8 -> 6 -> 9,False,0.030701,0.904388
10v_25e,10,25,100,likelihood,17,0 -> 7 -> 2 -> 9,False,0.030823,0.935211
10v_25e,10,25,100,likelihood,18,0 -> 5 -> 1 -> 9,False,0.030701,0.965912
10v_25e,10,25,100,likelihood,19,0 -> 7 -> 9,False,0.113281,1.079193
10v_25e,10,25,100,likelihood,20,0 -> 8 -> 6 -> 9,False,0.030579,1.109771
10v_25e,10,25,100,random,1,0 -> 8 -> 7 -> 2 -> 9,False,0.008850,0.008850
10v_25e,10,25,100,random,2,0 -> 8 -> 6 -> 9,False,0.030594,0.039444
10v_25e,10,25,100,random,3,0 -> 8 -> 6 -> 9,False,0.030624,0.070068
10v_25e,10,25,100,random,4,0 -> 8 -> 3 -> 1 -> 2 -> 9,False,0.002716,0.072784
10v_25e,10,25,100,random,5,0 -> 5 -> 2 -> 4 -> 3 -> 9,False,0.002548,0.075333
10v_25e,10,25,100,random,6,0 -> 7 -> 8 -> 4 -> 1 -> 9,False,0.002609,0.077942
10v_25e,10,25,100,random,7,0 -> 8 -> 1 -> 3 -> 2 -> 9,True,3.465870,3.543812
